Time,Click alternative,Participant,Training,Correct target,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Red,Yellow,Dark green,Blue,2nd longest dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y,Calibration Median
10:14:33:644,Letter Assignment,11,0,0,2262,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1035,0,1226,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,30.57242608
10:14:38:628,Letter Assignment,11,0,1,1955,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1060,0,894,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,30.57242608
10:14:43:516,Letter Assignment,11,0,1,1875,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/s.htm,1065,0,809,,,,,,,,,,,,,,,,,,,,,,,,702.5146484,125,27,24,,,30.57242608
10:14:49:021,Letter Assignment,11,0,0,2477,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/sv.htm,1352,,1124,,,,,,,,,,,,,,,,,,,,,,,,756.8339844,149,21,20,,,30.57242608
10:14:54:294,Letter Assignment,11,0,0,2246,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/v/Vanadium.htm,1346,0,899,,,,,,,,,,,,,,,,,,,,,,,,496.65625,193.5,62,15,,,30.57242608
10:14:58:845,Letter Assignment,11,0,1,1451,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,602,0,848,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,30.57242608
10:15:03:981,Letter Assignment,11,0,1,2116,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1122,0,993,,,,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,30.57242608
10:15:08:941,Letter Assignment,11,0,1,1943,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,1101,0,841,,,,,,,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,,30.57242608
10:15:13:957,Letter Assignment,11,0,0,1993,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,1135,0,856,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,30.57242608
10:15:18:743,Letter Assignment,11,0,1,1759,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Mathematicians.htm,916,0,842,,,,,,,,,,,,,,,,,,,,,,,,464.9853516,897,93,14,,,30.57242608
10:15:24:197,Letter Assignment,11,0,1,2429,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Emmy_Noether.htm,1511,0,916,,,,,,,,,,,,,,,,,,,,,,,,446.5,405.5,109,19,,,30.57242608
10:15:29:350,Letter Assignment,11,0,1,1970,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1057,0,912,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,30.57242608
10:15:34:303,Letter Assignment,11,0,1,1933,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1044,0,887,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,30.57242608
10:15:40:343,Letter Assignment,11,0,1,3022,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,9,2498,514,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,30.57242608
10:15:45:223,Letter Assignment,11,0,0,1863,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Art_Nouveau.htm,1185,0,677,,,,,,,,,,,,,,,,,,,,,,,,263.5,597.5,91,19,,,30.57242608
10:15:50:183,Letter Assignment,11,0,0,1868,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,924,0,943,,,,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,30.57242608
10:15:54:984,Letter Assignment,11,0,1,1770,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,1013,0,756,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,30.57242608
10:16:00:159,Letter Assignment,11,0,1,2161,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/c.htm,1052,0,1108,,,,,,,,,,,,,,,,,,,,,,,,311.2392578,125,29,24,,,30.57242608
10:16:05:328,Letter Assignment,11,0,1,2145,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/u.htm,1191,0,954,,,,,,,,,,,,,,,,,,,,,,,,745.0635986,125,28,24,,,30.57242608
10:16:11:744,Letter Assignment,11,0,0,3392,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/u/Universal_Declaration_of_Human_Rights.htm,,,3392,,,,,,,,,,,,,,,,,,,,,,,,614.5634766,362.5,227,15,,,30.57242608
10:16:17:032,Letter Assignment,11,0,1,2075,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/English_language.htm,1134,0,940,,,,,,,,,,,,,,,,,,,,,,,,950.5,672,49,16,,,30.57242608
10:16:22:016,Letter Assignment,11,0,1,1910,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Commonwealth_of_Nations.htm,1032,0,877,,,,,,,,,,,,,,,,,,,,,,,,891,698,168,16,,,30.57242608
10:16:29:193,Letter Assignment,11,0,1,3976,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Cyprus.htm,1237,1629,1109,,,,,,,,,,,,,,,,,,,,,,,,941.319519,509.5,42,15,,,30.57242608
10:16:34:673,Letter Assignment,11,0,1,2147,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/Greek_language.htm,1241,0,904,,,,,,,,,,,,,,,,,,,,,,,,636.9921875,259.5,47,19,,,30.57242608
10:44:09:388,Offset Menu,12,0,1,1240,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,361,,,168,401,310,,,,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,28.81781981
10:44:14:435,Offset Menu,12,0,1,2017,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.Games.htm,1229,,,131,324,331,,,,,,,,,,,,,,,,,,,,,464.9873047,723,43,14,,,28.81781981
10:44:18:700,Offset Menu,12,0,1,1249,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,394,,,223,396,235,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:44:23:131,Offset Menu,12,0,1,1403,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,541,,,166,291,403,,,,,,,,,,,,,,,,,,,,,848.9980469,557,59,14,,,28.81781981
10:44:28:468,Offset Menu,12,0,1,2306,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,404,,,190,818,893,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,28.81781981
10:44:33:172,Offset Menu,12,0,1,1682,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Atmospheric_physics.htm,449,,,169,696,367,,,,,,,,,,,,,,,,,,,,,517.5,611.5,149,19,,,28.81781981
10:44:38:101,Offset Menu,12,0,1,1906,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,414,,,155,1004,331,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,28.81781981
10:44:42:981,Offset Menu,12,0,1,1853,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,403,,,106,1070,273,,,,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,,28.81781981
10:44:48:325,Offset Menu,12,0,1,2320,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,397,,,122,376,1423,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,28.81781981
10:44:52:420,Offset Menu,12,0,1,1081,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,376,,,1,420,282,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,28.81781981
10:44:56:493,Offset Menu,12,0,1,1058,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,311,,,114,345,286,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,28.81781981
10:45:01:621,Offset Menu,12,0,1,2093,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,395,,,121,990,585,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,28.81781981
10:45:07:726,Offset Menu,12,0,1,3089,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,424,,,82,2259,323,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:45:11:910,Offset Menu,12,0,1,1165,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,443,,,49,348,323,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,28.81781981
10:45:18:902,Offset Menu,12,0,1,3978,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/g.htm,68,,,2107,628,771,,,,,,,,,,,,,,,,,,,,,410.6357422,125,30,24,,,28.81781981
10:45:29:023,Offset Menu,12,0,1,7100,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/g/George_Eliot.htm,469,,,3255,522,468,,,,,,,,,,,,,,,,,,,,,911.8359375,193.5,76,15,,,28.81781981
10:45:35:119,Offset Menu,12,0,1,3064,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,422,,,1419,380,735,,,,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,,28.81781981
10:45:40:471,Offset Menu,12,0,1,2334,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AHistory.htm,374,,,88,415,1455,,,,,,,,,,,,,,,,,,,,,267.5,517.5,99,19,,,28.81781981
10:45:45:039,Offset Menu,12,0,1,1549,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,409,,,76,951,112,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,28.81781981
10:45:49:199,Offset Menu,12,0,1,1134,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,415,,,87,337,294,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,28.81781981
10:45:53:711,Offset Menu,12,0,1,1495,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/n/Nursery_school.htm,367,,,224,449,453,,,,,,,,,,,,,,,,,,,,,272.5,449.5,109,19,,,28.81781981
10:45:57:904,Offset Menu,12,0,1,1169,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,329,,,152,397,291,,,,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,,28.81781981
10:46:06:032,Offset Menu,12,0,1,5101,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/b/Bernhard_Riemann.htm,490,,,1344,387,1007,,,,,,,,,,,,,,,,,,,,,845.5,551.5,137,19,,,28.81781981
10:46:10:824,Offset Menu,12,0,1,1761,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,644,,,92,768,255,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,28.81781981
10:46:15:704,Offset Menu,12,0,1,1859,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Pottery.htm,525,,,46,928,359,,,,,,,,,,,,,,,,,,,,,667.5,793.5,53,19,,,28.81781981
10:46:20:008,Offset Menu,12,0,1,1232,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,414,,,106,355,356,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,28.81781981
10:46:24:328,Offset Menu,12,0,1,1288,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Geographers_and_explorers.htm,458,,,53,404,370,,,,,,,,,,,,,,,,,,,,,656.6396484,705,159,14,,,28.81781981
10:46:28:657,Offset Menu,12,0,1,1314,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,455,,,35,602,221,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,28.81781981
10:46:33:064,Offset Menu,12,0,1,1390,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,399,,,87,718,185,,,,,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,28.81781981
10:46:37:441,Offset Menu,12,0,1,1361,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,346,,,63,814,137,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,28.81781981
10:49:28:537,Mouse,12,0,1,1031,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,492,,,,,,,,,539,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,28.81781981
10:49:32:497,Mouse,12,0,1,933,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,739,,,,,,,,,193,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,28.81781981
10:49:36:802,Mouse,12,0,1,1292,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,605,,,,,,,,,686,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,28.81781981
10:49:40:833,Mouse,12,0,1,1014,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,538,,,,,,,,,476,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,28.81781981
10:49:42:122,Mouse,12,0,0,2302,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,1063,,,,,,,,,225,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,,28.81781981
10:49:44:938,Mouse,12,0,1,1086,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,,,,1086,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,28.81781981
10:49:49:289,Mouse,12,0,1,1333,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Portal%253AAfrica.htm,1416,,,,,,,,,1333,,,,,,,,,,,,,,,,,263,749.5,90,19,,,28.81781981
10:49:53:561,Mouse,12,0,1,1208,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,572,,,,,,,,,635,,,,,,,,,,,,,,,,,463.9184265,125,66,18,,,28.81781981
10:49:57:586,Mouse,12,0,1,1006,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1371,,,,,,,,,1006,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:50:01:242,Mouse,12,0,1,634,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1116,,,,,,,,,634,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:50:05:899,Mouse,12,0,1,1638,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1435,,,,,,,,,1638,,,,,,,,,,,,,,,,,656.9990234,557,67,14,,,28.81781981
10:50:09:914,Mouse,12,0,1,994,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,2216,,,,,,,,,994,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,28.81781981
10:50:13:770,Mouse,12,0,1,830,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,1657,,,,,,,,,830,,,,,,,,,,,,,,,,,464.9951172,513,41,14,,,28.81781981
10:50:17:747,Mouse,12,0,1,958,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/m/Mark_Rothko.htm,1038,,,,,,,,,958,,,,,,,,,,,,,,,,,264.5,573.5,93,19,,,28.81781981
10:50:21:706,Mouse,12,0,1,915,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/j/Jackson_Pollock.htm,1204,,,,,,,,,915,,,,,,,,,,,,,,,,,616.71875,346.5,117,19,,,28.81781981
10:50:25:843,Mouse,12,0,1,1105,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Artists.htm,1298,,,,,,,,,1105,,,,,,,,,,,,,,,,,321.5053101,125,43,18,,,28.81781981
10:50:29:835,Mouse,12,0,1,979,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Roman_Vishniac.htm,2939,,,,,,,,,979,,,,,,,,,,,,,,,,,277.5,685.5,119,19,,,28.81781981
10:50:34:099,Mouse,12,0,1,1185,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,2511,,,,,,,,,1185,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,28.81781981
10:50:38:028,Mouse,12,0,1,908,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,427,,,,,,,,,481,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,28.81781981
10:50:42:187,Mouse,12,0,1,1145,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,,,,,,,,,,1145,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,28.81781981
10:50:46:052,Mouse,12,0,1,846,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/c/Constructivism_%2528art%2529.htm,1594,,,,,,,,,845,,,,,,,,,,,,,,,,,288.5,653.5,141,19,,,28.81781981
10:50:50:068,Mouse,12,0,1,989,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/r/Russia.htm,1572,,,,,,,,,989,,,,,,,,,,,,,,,,,946.3515625,154.5,52,19,,,28.81781981
10:50:54:493,Mouse,12,0,1,1087,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1353,,,,,,,,,1087,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,28.81781981
10:50:59:292,Mouse,12,0,1,1778,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/p/Photography.htm,1481,,,,,,,,,1778,,,,,,,,,,,,,,,,,499.5,793.5,93,19,,,28.81781981
10:51:03:284,Mouse,12,0,1,899,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,413,,,,,,,,,486,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,28.81781981
10:51:07:141,Mouse,12,0,1,841,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,428,,,,,,,,,412,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:51:11:285,Mouse,12,0,1,1129,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,359,,,,,,,,,769,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,28.81781981
10:51:15:125,Mouse,12,0,1,811,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,2423,,,,,,,,,811,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,28.81781981
10:51:19:053,Mouse,12,0,1,908,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1885,,,,,,,,,907,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:51:23:773,Mouse,12,0,1,1703,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1705,,,,,,,,,1703,,,,,,,,,,,,,,,,,273.3271484,749,139,14,,,28.81781981
10:56:09:341,Letter Assignment,12,0,1,1791,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,1030,0,760,,,,,,,,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,,28.81781981
10:56:14:782,Letter Assignment,12,0,1,2422,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.htm,1446,0,975,,,,,,,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,,28.81781981
10:56:19:470,Letter Assignment,12,0,1,1670,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,11,0,1657,,,,,,,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,,28.81781981
10:56:24:615,Letter Assignment,12,0,1,2123,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,967,0,1155,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,28.81781981
10:56:30:046,Letter Assignment,12,0,1,2402,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.Climate_and_the_Weather.htm,1416,0,986,,,,,,,,,,,,,,,,,,,,,,,,464.9863281,687,143,14,,,28.81781981
10:56:34:478,Letter Assignment,12,0,1,1412,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,507,0,904,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,28.81781981
10:56:40:447,Letter Assignment,12,0,1,2948,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1051,0,1896,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,28.81781981
10:56:45:103,Letter Assignment,12,0,1,1634,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.African_Geography.htm,1088,0,544,,,,,,,,,,,,,,,,,,,,,,,,272.9882813,495,111,14,,,28.81781981
10:56:50:127,Letter Assignment,12,0,1,1997,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,978,0,1017,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,28.81781981
10:56:54:805,Letter Assignment,12,0,1,1656,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1057,0,598,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,28.81781981
10:56:59:429,Letter Assignment,12,0,1,1607,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,755,0,851,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,28.81781981
10:57:04:444,Letter Assignment,12,0,1,1989,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,857,0,1131,,,,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,28.81781981
10:57:09:155,Letter Assignment,12,0,1,1687,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.North_American_History.htm,1008,0,679,,,,,,,,,,,,,,,,,,,,,,,,848.6523438,789,137,14,,,28.81781981
10:57:13:898,Letter Assignment,12,0,1,1732,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,1033,0,699,,,,,,,,,,,,,,,,,,,,,,,,88.14930725,362.5,131,15,,,28.81781981
10:57:20:650,Letter Assignment,12,0,1,3723,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,2274,0,1448,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,28.81781981
10:57:25:496,Letter Assignment,12,0,1,1833,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,736,0,1096,,,,,,,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,,28.81781981
10:57:30:177,Letter Assignment,12,0,1,1664,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.htm,552,0,1111,,,,,,,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,,28.81781981
10:57:35:287,Letter Assignment,12,0,1,2087,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.People.Computing_People.htm,1180,0,907,,,,,,,,,,,,,,,,,,,,,,,,273.0019531,705,109,14,,,28.81781981
10:57:40:199,Letter Assignment,12,0,1,1895,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/s/Steve_Jobs.htm,1061,0,833,,,,,,,,,,,,,,,,,,,,,,,,259,451.5,82,19,,,28.81781981
10:57:44:597,Letter Assignment,12,0,1,1330,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,547,0,782,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,28.81781981
10:57:48:989,Letter Assignment,12,0,1,1367,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.Education.htm,845,0,520,,,,,,,,,,,,,,,,,,,,,,,,272.9990234,651,61,14,,,28.81781981
10:57:54:372,Letter Assignment,12,0,1,2366,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/e/Education.htm,1786,0,579,,,,,,,,,,,,,,,,,,,,,,,,503,289.5,74,19,,,28.81781981
10:57:59:443,Letter Assignment,12,0,1,1949,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,1000,0,947,,,,,,,,,,,,,,,,,,,,,,,,88.45417786,382.5,133,15,,,28.81781981
10:58:04:810,Letter Assignment,12,0,1,2342,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/alpha.htm,870,0,1471,,,,,,,,,,,,,,,,,,,,,,,,87.87384033,532.5,113,17,,,28.81781981
10:58:09:634,Letter Assignment,12,0,1,1811,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1092,0,718,,,,,,,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,,28.81781981
10:58:14:848,Letter Assignment,12,0,1,2197,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.htm,1028,0,1168,,,,,,,,,,,,,,,,,,,,,,,,273.0009766,549,47,14,,,28.81781981
10:58:19:528,Letter Assignment,12,0,1,1655,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.Mammals.htm,1217,0,437,,,,,,,,,,,,,,,,,,,,,,,,464.6542969,705,57,14,,,28.81781981
10:58:24:023,Letter Assignment,12,0,1,1475,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1035,0,440,,,,,,,,,,,,,,,,,,,,,,,,87.76922607,322.5,63,15,,,28.81781981
10:58:40:949,Letter Assignment,12,0,1,13899,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,13290,0,608,,,,,,,,,,,,,,,,,,,,,,,,656.65625,495,61,14,,,28.81781981
10:58:47:123,Letter Assignment,12,0,1,3163,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.History.htm,1022,0,2140,,,,,,,,,,,,,,,,,,,,,,,,87.98978424,342.5,41,15,,,28.81781981
11:01:43:158,Gaze and Click,12,0,1,717,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,1046,,717,,,,,,,,,,,,,,,,,,,,,,,,88.11529541,242.5,63,15,,,28.81781981
11:01:48:798,Gaze and Click,12,0,1,2618,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,2194,,2618,,,,,,,,,,,,,,,,,,,,,,,,88.19244385,202.5,19,15,,,28.81781981
11:01:52:621,Gaze and Click,12,0,1,806,file:///C:/wikipedia/wikipedia-schools-3.0.1/wp/a/Art_Nouveau.htm,417,,388,,,,,,,,,,,,,,,,,,,,,,,,263.5,597.5,91,19,,,28.81781981
