Time,Click alternative,Participant,Training,Correct target,Link Density,Click time,Address,Found target,Letters shown,Key pressed,Activated buttons,Found rectangle,Key released,Dwell target,Found confirm,Dwell confirm,Mouse clicked,Clicked button,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,2nd longest dwell,Total dwell,Dark grey,Dark orange,Violet,Cyan,Yellow,Dark green,Blue,Link centre X,Link centre Y,Link width,Link height,Gaze X,Gaze Y
16:51:18:068,Touch Eye Dynamic,20,0,1,2,1683,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Religious_texts.htm,,,,,,,500,611,571,,Yellow,0,0,0,0,1,0,0,114,455,0,0,0,56,226,114,0,465.2716064,651,87,14,,
16:51:22:445,Touch Eye Dynamic,20,0,1,2,1943,file:///C:/wikipedia-schools-3.0.1/wp/v/Vinaya.htm,,,,,,,775,939,228,,Blue,0,0,0,1,0,1,1,143,427,0,0,0,0,143,56,228,243.5,583.5,51,19,,
16:51:26:467,Touch Eye Dynamic,20,0,1,2,1590,file:///C:/wikipedia-schools-3.0.1/wp/g/Gautama_Buddha.htm,,,,,,,680,682,226,,Yellow,0,0,0,0,1,0,0,56,282,0,0,0,56,226,0,0,810.6875,202.5,58,19,,
16:51:30:314,Touch Eye Dynamic,20,0,1,1,1368,file:///C:/wikipedia-schools-3.0.1/wp/2/20th_century.htm,,,,,,,483,682,202,,Cyan,0,0,0,1,0,0,0,147,349,0,0,0,201,147,0,0,381.953125,466.5,92,19,,
16:51:34:375,Touch Eye Dynamic,20,0,1,4,1579,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,,,,,,,553,824,201,,Blue,1,1,0,0,1,1,1,200,431,0,0,0,0,28,202,200,88.26295471,502.5,47,15,,
16:51:38:453,Touch Eye Dynamic,20,0,1,2,1643,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.htm,,,,,,,509,667,465,,Yellow,0,0,0,0,1,0,0,59,319,0,0,0,59,202,0,0,656.8223877,525,47,14,,
16:51:42:100,Touch Eye Dynamic,20,0,1,1,1206,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Physics.The_Planets.htm,,,,,,,467,533,204,,Yellow,0,0,0,0,1,0,0,0,204,0,0,0,0,204,0,0,849.0715942,513,69,14,,
16:51:45:984,Touch Eye Dynamic,20,0,1,6,1452,file:///C:/wikipedia-schools-3.0.1/wp/m/Mars.htm,,,,,,,395,709,346,,Yellow,1,1,1,1,1,1,1,0,230,0,0,0,0,201,0,0,453,317.5,38,19,,
16:51:50:123,Touch Eye Dynamic,20,0,1,1,1594,file:///C:/wikipedia-schools-3.0.1/wp/l/Light.htm,,,,,,,425,963,204,,Dark Grey,1,0,0,0,0,0,0,116,379,204,116,58,0,0,0,0,289.3203125,530.5,33,19,,
16:51:56:341,Touch Eye Dynamic,20,0,1,1,3720,file:///C:/wikipedia-schools-3.0.1/wp/u/Ultraviolet.htm,,,,,,,2442,1069,207,,Dark Green,0,0,0,0,0,1,0,0,207,0,0,0,0,0,207,0,617.578125,274.5,72,19,,
16:52:00:229,Touch Eye Dynamic,20,0,1,1,1436,file:///C:/wikipedia-schools-3.0.1/wp/l/Latin.htm,,,,,,,457,601,377,,Yellow,0,0,0,0,1,0,0,26,288,0,0,0,0,204,26,0,482.8203125,792.5,38,19,,
16:52:06:627,Touch Eye Dynamic,20,0,1,1,3907,file:///C:/wikipedia-schools-3.0.1/wp/i/Italy.htm,,,,,,,2642,1058,206,,Blue,0,0,0,0,0,0,1,119,590,0,58,29,57,119,119,206,546.3046875,274.5,118,19,,
16:57:57:801,A Posteriori,20,0,1,4,7057,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,479,,,,,,,1045,5531,,Blue,0,0,0,0,0,0,1,28,441,0,0,0,0,0,28,238,88.45910645,181.5,63,17,,
16:58:01:876,A Posteriori,20,0,1,6,1625,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,368,,,,,,,776,480,,Dark Green,0,0,0,0,0,1,0,123,634,0,0,0,120,123,270,0,88.45417786,382.5,133,15,,
16:58:05:664,A Posteriori,20,0,1,1,1354,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.Linguistics.htm,396,,,,,,,751,206,,Yellow,0,0,0,0,1,0,0,150,447,0,0,0,0,237,150,0,849.0338745,459,65,14,,
16:58:09:580,A Posteriori,20,0,1,2,1486,file:///C:/wikipedia-schools-3.0.1/wp/v/Vowel.htm,380,,,,,,,898,207,,Dark Green,0,0,0,0,0,1,0,234,614,0,0,0,0,114,236,234,241,465.5,46,19,,
16:58:13:501,A Posteriori,20,0,1,4,1436,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,347,,,,,,,879,209,,Violet,0,0,1,0,0,0,0,201,439,0,0,238,201,0,0,0,87.76922607,322.5,63,15,,
16:58:17:316,A Posteriori,20,0,1,5,1376,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,369,,,,,,,469,536,,Dark Green,0,0,0,0,0,1,0,0,506,0,0,0,0,0,276,0,88.19244385,202.5,19,15,,
16:58:23:530,A Posteriori,20,0,1,6,3778,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,384,,,,,,,823,2570,,Dark Grey,1,0,0,0,0,0,0,93,498,228,93,0,0,0,0,0,87.97486877,442.5,41,15,,
16:58:27:159,A Posteriori,20,0,1,4,1183,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,410,,,,,,,420,352,,Dark Green,0,0,0,0,0,1,0,0,350,0,0,0,0,0,263,0,88.26295471,502.5,47,15,,
16:58:30:762,A Posteriori,20,0,1,4,1186,file:///C:/wikipedia-schools-3.0.1/wp/b/Blind_experiment.htm,0,,,,,,,957,228,,Violet,0,0,1,0,0,0,0,28,341,0,0,256,28,28,28,0,691,615.5,122,19,,
16:58:35:503,A Posteriori,20,0,1,1,2306,file:///C:/wikipedia-schools-3.0.1/wp/m/Medicine.htm,385,,,,,,,1376,544,,Violet,0,0,1,0,0,0,0,29,402,0,0,229,28,29,0,0,983.1015625,410.5,67,19,,
16:58:39:065,A Posteriori,20,0,1,1,1094,file:///C:/wikipedia-schools-3.0.1/wp/h/Hippocrates.htm,432,,,,,,,455,206,,Dark Orange,0,1,0,0,0,0,0,109,344,0,235,109,0,0,0,0,284.4140625,714.5,89,19,,
16:58:42:584,A Posteriori,20,0,1,5,1050,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,398,,,,,,,448,203,,Dark Orange,0,1,0,0,0,0,0,0,231,0,231,0,0,0,0,0,88.02263641,302.5,73,15,,
16:58:46:226,A Posteriori,20,0,0,5,1203,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,0,,,,,,,,1203,,Dark Grey,1,0,0,0,0,0,0,145,406,261,145,0,0,0,0,0,88.02263641,302.5,73,15,,
16:58:51:884,A Posteriori,20,0,1,6,3213,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,0,,,,,,,935,2277,,Yellow,0,0,0,0,1,0,0,266,1123,0,0,0,115,269,266,0,88.36573029,402.5,73,15,,
16:58:55:631,A Posteriori,20,0,1,3,1306,file:///C:/wikipedia-schools-3.0.1/wp/a/Abacus.htm,604,,,,,,,471,230,,Cyan,0,0,0,1,0,0,0,0,259,0,0,0,259,0,0,0,862,331.5,56,19,,
16:58:59:509,A Posteriori,20,0,1,2,1421,file:///C:/wikipedia-schools-3.0.1/wp/c/China.htm,551,,,,,,,663,206,,Cyan,0,0,0,1,0,0,0,0,235,0,0,0,235,0,0,0,925.0546875,250.5,45,19,,
16:59:03:463,A Posteriori,20,0,1,6,1309,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,378,,,,,,,715,215,,Yellow,0,0,0,0,1,0,0,117,451,0,0,117,88,246,0,0,87.85051346,262.5,55,15,,
16:59:06:822,A Posteriori,20,0,1,6,921,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,0,,,,,,,688,233,,Cyan,0,0,0,1,0,0,0,0,261,0,0,0,261,0,0,0,88.14930725,362.5,131,15,,
16:59:10:679,A Posteriori,20,0,1,1,1423,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.Companies.htm,303,,,,,,,912,207,,Dark Grey,1,0,0,0,0,0,0,148,412,235,148,28,0,0,0,0,273.3778687,495,67,14,,
16:59:14:347,A Posteriori,20,0,1,4,1237,file:///C:/wikipedia-schools-3.0.1/wp/n/Nintendo.htm,9,,,,,,,993,233,,Blue,0,0,0,0,0,0,1,60,439,0,0,0,58,58,60,262,251.5,441.5,67,19,,
16:59:18:001,A Posteriori,20,0,1,6,1198,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,366,,,,,,,597,235,,Dark Orange,0,1,0,0,0,0,0,59,353,0,263,59,0,0,0,0,87.80323029,282.5,131,15,,
16:59:21:797,A Posteriori,20,0,1,1,1353,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Air_and_Sea_transport.htm,305,,,,,,,839,208,,Dark Grey,1,0,0,0,0,0,0,119,386,237,119,29,0,0,0,0,272.5354156,459,109,14,,
16:59:25:245,A Posteriori,20,0,1,3,1018,file:///C:/wikipedia-schools-3.0.1/wp/a/Aircraft.htm,0,,,,,,,816,202,,Violet,0,0,1,0,0,0,0,0,231,0,0,231,0,0,0,0,753.5,381.5,53,19,,
16:59:28:871,A Posteriori,20,0,1,1,1159,file:///C:/wikipedia-schools-3.0.1/wp/j/Jet_engine.htm,375,,,,,,,430,353,,Cyan,0,0,0,1,0,0,0,152,475,0,0,152,231,0,0,0,669.5546875,250.5,80,19,,
16:59:32:455,A Posteriori,20,0,1,2,1071,file:///C:/wikipedia-schools-3.0.1/wp/i/Isaac_Newton.htm,407,,,,,,,454,210,,Violet,0,0,1,0,0,0,0,0,239,0,0,239,0,0,0,0,703.6171875,178.5,68,19,,
16:59:36:306,A Posteriori,20,0,1,3,1377,file:///C:/wikipedia-schools-3.0.1/wp/c/Church_of_England.htm,532,,,,,,,608,236,,Cyan,0,0,0,1,0,0,0,0,266,0,0,0,266,0,0,0,377.6796875,826.5,135,19,,
16:59:40:693,A Posteriori,20,0,1,6,1939,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,637,,,,,,,1059,241,,Violet,0,0,1,0,0,0,0,212,543,0,0,271,30,29,212,0,88.11529541,242.5,63,15,,
16:59:46:142,A Posteriori,20,0,1,4,3010,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,368,,,,,,,2437,203,,Yellow,0,0,0,0,1,0,0,89,1170,0,87,59,89,528,85,0,88.45910645,181.5,63,17,,
16:59:50:321,A Posteriori,20,0,1,4,1735,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,385,,,,,,,1143,206,,Blue,0,0,0,0,0,0,1,0,235,0,0,0,0,0,0,235,88.26295471,502.5,47,15,,
16:59:54:947,A Posteriori,20,0,1,2,2191,file:///C:/wikipedia-schools-3.0.1/wp/t/Thermodynamics.htm,431,,,,,,,1517,241,,Yellow,0,0,0,0,1,0,0,0,271,0,0,0,0,271,0,0,280.5,783.5,125,19,,
17:03:29:884,Multiple Confirm,20,0,1,1,1523,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.Economics.htm,,,,,,,397,913,212,,0x808080ff,0,0,0,0,0,0,0,0,212,212,0,0,0,0,0,0,848.7015381,513,65,14,,
17:03:36:314,Multiple Confirm,20,0,1,4,3994,file:///C:/wikipedia-schools-3.0.1/wp/c/Capitalism.htm,2906,,,,,,,871,216,,0x808080ff,0,0,0,0,0,0,0,0,246,0,216,0,0,0,0,0,870.5,395.5,77,19,,
17:03:40:894,Multiple Confirm,20,0,1,2,2085,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_economy.htm,1046,,,,,,,815,223,,0x808080ff,0,0,0,0,0,0,0,0,223,223,0,0,0,0,0,0,599.5703125,338.5,141,19,,
17:03:47:050,Multiple Confirm,20,0,1,6,3715,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,2345,,,,,,,1148,221,,0x808080ff,0,0,0,0,0,0,0,0,221,0,0,0,221,0,0,0,87.85051346,262.5,55,15,,
17:03:51:629,Multiple Confirm,20,0,1,6,2142,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,1075,,,,,,,842,224,,0x808080ff,0,0,0,0,0,0,0,0,223,0,223,0,0,0,0,0,87.80323029,282.5,131,15,,
17:03:56:565,Multiple Confirm,20,0,1,4,2501,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,1338,,,,,,,947,215,,0x808080ff,0,0,0,0,0,0,0,0,215,0,215,0,0,0,0,0,88.26295471,502.5,47,15,,
17:04:00:512,Multiple Confirm,20,0,1,1,1529,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.Biology.htm,,,,,,,385,924,219,,0x808080ff,0,0,0,0,0,0,0,0,218,218,0,0,0,0,0,0,273.4898376,525,47,14,,
17:04:09:962,Multiple Confirm,20,0,1,4,7009,file:///C:/wikipedia-schools-3.0.1/wp/a/Aquarium.htm,5687,,,,,,,1108,213,,0x808080ff,0,0,0,0,0,0,0,0,213,0,213,0,0,0,0,0,699.5,795.5,71,19,,
17:04:14:452,Multiple Confirm,20,0,1,3,2024,file:///C:/wikipedia-schools-3.0.1/wp/p/Plant.htm,1089,,,,,,,734,200,,0x808080ff,0,0,0,0,0,0,0,0,200,0,200,0,0,0,0,0,749.5234375,178.5,46,19,,
17:04:18:809,Multiple Confirm,20,0,1,1,1869,file:///C:/wikipedia-schools-3.0.1/wp/a/Aristotle.htm,1067,,,,,,,590,211,,0x808080ff,0,0,0,0,0,0,0,0,211,211,0,0,0,0,0,0,213,457.5,60,19,,
17:04:23:523,Multiple Confirm,20,0,0,2,2239,file:///C:/wikipedia-schools-3.0.1/wp/l/Logic.htm,,,,,,,,,2239,,0x808080ff,0,0,0,0,0,0,0,0,214,0,214,0,0,0,0,0,496.375,250.5,36,19,,
17:04:28:017,Multiple Confirm,20,0,1,5,2050,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,1078,,,,,,,767,203,,0x808080ff,0,0,0,0,0,0,0,0,203,0,203,0,0,0,0,0,87.98381805,462.5,41,15,,
17:04:32:231,Multiple Confirm,20,0,1,4,1782,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAnglicanism.htm,739,,,,,,,840,202,,0x808080ff,0,0,0,0,0,0,0,0,202,0,202,0,0,0,0,0,694.5,377.5,135,19,,
17:04:37:591,Multiple Confirm,20,0,1,5,2910,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Art.htm,1905,,,,,,,794,210,,0x808080ff,0,0,0,0,0,0,0,0,210,0,210,0,0,0,0,0,88.19244385,202.5,19,15,,
17:04:42:393,Multiple Confirm,20,0,1,5,2371,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,1076,,,,,,,1083,211,,0x808080ff,0,0,0,0,0,0,0,0,210,0,0,210,0,0,0,0,88.04478455,422.5,35,15,,
17:04:47:147,Multiple Confirm,20,0,1,6,2324,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,1371,,,,,,,739,212,,0x808080ff,0,0,0,0,0,0,0,0,212,0,212,0,0,0,0,0,87.97486877,442.5,41,15,,
17:04:51:685,Multiple Confirm,20,0,1,4,2090,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,1026,,,,,,,849,214,,0x808080ff,0,0,0,0,0,0,0,0,214,0,214,0,0,0,0,0,88.45910645,181.5,63,17,,
17:04:56:805,Multiple Confirm,20,0,1,1,2686,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.htm,1740,,,,,,,736,208,,0x808080ff,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,657.0310059,725,65,14,,
17:05:00:632,Multiple Confirm,20,0,1,1,1372,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Geography.Antarctica.htm,,,,,,,7,1151,213,,0x808080ff,0,0,0,0,0,0,0,0,213,213,0,0,0,0,0,0,657.3083496,495,61,14,,
17:05:05:135,Multiple Confirm,20,0,1,5,2087,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.History.htm,744,,,,,,,1131,210,,0x808080ff,0,0,0,0,0,0,0,0,210,0,0,0,210,0,0,0,87.98978424,342.5,41,15,,
17:05:09:617,Multiple Confirm,20,0,1,5,2042,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,,,,,,,369,1462,209,,0x808080ff,0,0,0,0,0,0,0,0,209,0,209,0,0,0,0,0,87.98381805,462.5,41,15,,
17:05:13:917,Multiple Confirm,20,0,1,3,1866,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253APolitics.htm,738,,,,,,,907,220,,0x808080ff,0,0,0,0,0,0,0,0,220,0,220,0,0,0,0,0,676.5,601.5,99,19,,
17:05:20:236,Multiple Confirm,20,0,1,2,3881,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_science.htm,3021,,,,,,,642,217,,0x808080ff,0,0,0,0,0,0,0,0,217,217,0,0,0,0,0,0,859.828125,249.5,128,19,,
17:05:25:066,Multiple Confirm,20,0,1,6,2386,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,1166,,,,,,,1005,214,,0x808080ff,0,0,0,0,0,0,0,0,214,214,0,0,0,0,0,0,88.36573029,402.5,73,15,,
17:05:29:436,Multiple Confirm,20,0,1,6,1922,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,1026,,,,,,,679,216,,0x808080ff,0,0,0,0,0,0,0,0,216,0,216,0,0,0,0,0,88.13080978,222.5,97,15,,
17:05:34:181,Multiple Confirm,20,0,1,1,2313,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.Currency.htm,1181,,,,,,,923,208,,0x808080ff,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,657.2416992,513,55,14,,
17:05:38:389,Multiple Confirm,20,0,1,2,1776,file:///C:/wikipedia-schools-3.0.1/wp/u/United_States_dollar.htm,720,,,,,,,846,208,,0x808080ff,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,637,507.5,142,19,,
17:05:43:075,Multiple Confirm,20,0,1,3,2131,file:///C:/wikipedia-schools-3.0.1/wp/e/Ecuador.htm,1112,,,,,,,817,201,,0x808080ff,0,0,0,0,0,0,0,0,201,201,0,0,0,0,0,0,980.9118652,483,56,16,,
17:05:47:397,Multiple Confirm,20,0,1,3,1692,file:///C:/wikipedia-schools-3.0.1/wp/s/South_America.htm,783,,,,,,,696,212,,0x808080ff,0,0,0,0,0,0,0,0,211,0,211,0,0,0,0,0,583.0703125,283.5,108,19,,
17:05:53:289,Multiple Confirm,20,0,1,1,3384,file:///C:/wikipedia-schools-3.0.1/wp/l/List_of_sovereign_states_and_dependent_territories_in_South_America.htm,2449,,,,,,,726,208,,0x808080ff,0,0,0,0,0,0,0,0,208,208,0,0,0,0,0,0,968.7618408,563,97,16,,
12:41:11:640,Mouse,21,0,1,4,1209,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.htm,,,,,,,,,,1208,,,,,,,,,,,,,,,,,,88.45910645,181.5,63,17,,
12:41:15:118,Mouse,21,0,1,1,1023,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,,,,1023,,,,,,,,,,,,,,,,,,848.9980469,533,59,14,,
12:41:18:686,Mouse,21,0,1,2,1128,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAsia.htm,917,,,,,,,,,210,,,,,,,,,,,,,,,,,,438,749.5,80,19,,
12:41:22:262,Mouse,21,0,1,3,1111,file:///C:/wikipedia-schools-3.0.1/wp/i/Indus_River.htm,863,,,,,,,,,247,,,,,,,,,,,,,,,,,,799.59375,721.5,90,19,,
12:41:25:967,Mouse,21,0,1,5,1181,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,,,,1181,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,
12:41:29:535,Mouse,21,0,1,6,1122,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.htm,,,,,,,,,,1121,,,,,,,,,,,,,,,,,,87.80323029,282.5,131,15,,
12:41:33:030,Mouse,21,0,1,1,1057,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Design_and_Technology.Railway_transport.htm,687,,,,,,,,,369,,,,,,,,,,,,,,,,,,848.6533203,459,103,14,,
12:41:36:623,Mouse,21,0,1,3,1162,file:///C:/wikipedia-schools-3.0.1/wp/4/4-2-0.htm,858,,,,,,,,,304,,,,,,,,,,,,,,,,,,878,399.5,40,19,,
12:41:40:552,Mouse,21,0,1,5,1494,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.htm,1020,,,,,,,,,474,,,,,,,,,,,,,,,,,,87.92285156,482.5,47,15,,
12:41:43:944,Mouse,21,0,1,1,945,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Religion.Philosophy.htm,729,,,,,,,,,216,,,,,,,,,,,,,,,,,,656.6650391,459,67,14,,
12:41:47:496,Mouse,21,0,1,6,1120,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,,,,,,,,1120,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,
12:41:51:336,Mouse,21,0,1,4,1393,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Science.htm,758,,,,,,,,,634,,,,,,,,,,,,,,,,,,88.26295471,502.5,47,15,,
12:41:54:872,Mouse,21,0,1,4,1098,file:///C:/wikipedia-schools-3.0.1/wp/h/History_of_science.htm,511,,,,,,,,,586,,,,,,,,,,,,,,,,,,694.5,643.5,129,19,,
12:41:58:448,Mouse,21,0,1,4,1005,file:///C:/wikipedia-schools-3.0.1/wp/m/Middle_Ages.htm,603,,,,,,,,,400,,,,,,,,,,,,,,,,,,410.84375,674.5,91,19,,
12:42:02:016,Mouse,21,0,1,4,1031,file:///C:/wikipedia-schools-3.0.1/wp/b/Byzantine_Empire.htm,665,,,,,,,,,366,,,,,,,,,,,,,,,,,,476.4375,522.5,128,19,,
12:42:05:792,Mouse,21,0,1,6,1167,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,808,,,,,,,,,359,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,
12:42:09:475,Mouse,21,0,1,5,1227,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,960,,,,,,,,,266,,,,,,,,,,,,,,,,,,87.98381805,462.5,41,15,,
12:42:12:913,Mouse,21,0,1,3,1005,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AAncient_Egypt.htm,720,,,,,,,,,285,,,,,,,,,,,,,,,,,,700.5,349.5,147,19,,
12:42:16:625,Mouse,21,0,1,1,1266,file:///C:/wikipedia-schools-3.0.1/wp/e/Egypt.htm,,,,,,,,,,1266,,,,,,,,,,,,,,,,,,683.65625,276.5,44,19,,
12:42:20:521,Mouse,21,0,1,1,1294,file:///C:/wikipedia-schools-3.0.1/wp/a/Arabic_language.htm,,,,,,,,,,1294,,,,,,,,,,,,,,,,,,542.15625,188.5,49,19,,
12:42:24:369,Mouse,21,0,1,7,1179,file:///C:/wikipedia-schools-3.0.1/wp/c/Chad.htm,1035,,,,,,,,,144,,,,,,,,,,,,,,,,,,946.9699707,423,37,16,,
12:42:28:025,Mouse,21,0,1,2,1102,file:///C:/wikipedia-schools-3.0.1/wp/d/Desert.htm,523,,,,,,,,,578,,,,,,,,,,,,,,,,,,670.875,340.5,47,19,,
12:42:31:504,Mouse,21,0,1,2,974,file:///C:/wikipedia-schools-3.0.1/wp/d/Dune.htm,,,,,,,,,,974,,,,,,,,,,,,,,,,,,686.3984375,768.5,89,19,,
12:42:35:169,Mouse,21,0,1,6,1223,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.htm,959,,,,,,,,,264,,,,,,,,,,,,,,,,,,87.97486877,442.5,41,15,,
12:42:38:609,Mouse,21,0,1,1,1004,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.People.Chemists.htm,821,,,,,,,,,182,,,,,,,,,,,,,,,,,,848.9912109,513,57,14,,
12:42:42:090,Mouse,21,0,1,6,1053,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Countries.htm,,,,,,,,,,1052,,,,,,,,,,,,,,,,,,87.85051346,262.5,55,15,,
12:42:45:498,Mouse,21,0,1,6,976,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Business_Studies.htm,,,,,,,,,,976,,,,,,,,,,,,,,,,,,88.13080978,222.5,97,15,,
12:42:48:857,Mouse,21,0,1,5,924,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Music.htm,605,,,,,,,,,318,,,,,,,,,,,,,,,,,,88.04478455,422.5,35,15,,
12:42:52:258,Mouse,21,0,1,5,958,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Everyday_life.htm,,,,,,,,,,958,,,,,,,,,,,,,,,,,,88.02263641,302.5,73,15,,
12:42:55:731,Mouse,21,0,1,6,1033,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Mathematics.htm,738,,,,,,,,,294,,,,,,,,,,,,,,,,,,88.36573029,402.5,73,15,,
12:49:47:921,A Posteriori,21,0,1,6,3215,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.IT.htm,434,,,,,,,622,2158,,Dark Green,0,0,0,0,0,1,0,86,539,0,0,0,86,57,270,0,88.14930725,362.5,131,15,,
12:49:52:614,A Posteriori,21,0,1,5,2253,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Portals.htm,475,,,,,,,499,1277,,Dark Green,0,0,0,0,0,1,0,58,404,0,0,0,0,58,258,0,87.98381805,462.5,41,15,,
12:49:56:299,A Posteriori,21,0,1,8,1251,file:///C:/wikipedia-schools-3.0.1/wp/p/Portal%253AEarly_Modern_Britain.htm,416,,,,,,,594,240,,Blue,0,0,0,0,0,0,1,0,269,0,0,0,0,0,0,269,315,461.5,194,19,,
12:50:00:082,A Posteriori,21,0,1,1,1342,file:///C:/wikipedia-schools-3.0.1/wp/j/John_Locke.htm,512,,,,,,,592,237,,Violet,0,0,1,0,0,0,0,147,413,0,0,266,147,0,0,0,514.5234375,684.5,45,19,,
12:50:03:693,A Posteriori,21,0,1,3,1155,file:///C:/wikipedia-schools-3.0.1/wp/p/Political_philosophy.htm,428,,,,,,,525,200,,Violet,0,0,1,0,0,0,0,0,229,0,0,229,0,0,0,0,953,566,122,16,,
12:50:07:641,A Posteriori,21,0,1,6,1480,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Citizenship.htm,445,,,,,,,823,211,,Yellow,0,0,0,0,1,0,0,0,240,0,0,0,0,240,0,0,88.11529541,242.5,63,15,,
12:50:12:813,A Posteriori,21,0,1,6,2721,file:///C:/wikipedia-schools-3.0.1/wp/index/subject.Language_and_literature.htm,433,,,,,,,1493,793,,Dark Green,0,0,0,0,0,1,0,58,473,0,0,0,0,58,267,0,88.45417786,382.5,133,15,,
12:50:16:623,A Posteriori,21,0,1,2,1379,file:///C:/wikipedia-schools-3.0.1/wp/l/Language.htm,483,,,,,,,665,231,,Yellow,0,0,0,0,1,0,0,57,316,0,0,0,57,259,0,0,255,713.5,74,19,,
12:50:20:865,A Posteriori,21,0,1,3,1161,file:///C:/wikipedia-schools-3.0.1/wp/h/Human.htm,426,,,,,,,499,235,,Violet,0,0,1,0,0,0,0,0,264,0,0,264,0,0,0,0,517.6953125,154.5,52,19,,
